subnum,nowtrial,imageno,exposure,charalength,TargetPosi,charakey,charares,TorF1,maskwidth,colorcond,colorres,TorF2,totaltime,RSVPtime,mojitime,mojiRT,colorRT,gray_gray,gray_mix,gray_color,mix_gray,mix_mix,mix_color,color_gray,color_mix,color_color
20,252,479,9,22,8,86,86,1,3.00E+02,2,2,1,4.86E+00,3.83E+00,1.74E-01,3.51E-01,4.59E-01,0,0,0,0,0,0,0,0,1
20,253,222,9,23,9,1000,1000,1000,3.00E+02,2,2,1,3.71E+00,2.68E+00,1.17E-01,1.00E+03,9.56E-02,0,0,0,0,0,0,0,0,1
20,254,486,9,23,9,86,86,1,1.00E-02,0,0,1,5.13E+00,4.10E+00,1.78E-01,2.51E-01,2.51E-01,1,0,0,0,0,0,0,0,0
20,255,248,7,25,11,87,87,1,9.00E+00,1,1,1,4.44E+00,3.42E+00,1.37E-01,2.67E-01,3.95E-01,0,0,0,0,1,0,0,0,0
20,256,463,9,24,10,75,75,1,2.10E+01,1,1,1,4.98E+00,3.95E+00,1.65E-01,2.90E-01,8.33E-01,0,0,0,0,1,0,0,0,0
20,257,455,7,22,8,87,87,1,2.50E+01,1,1,1,4.19E+00,3.17E+00,1.44E-01,2.29E-01,5.51E-01,0,0,0,0,1,0,0,0,0
20,258,451,9,24,10,1000,1000,1000,3.00E+02,2,2,1,3.83E+00,2.80E+00,1.17E-01,1.00E+03,8.34E-01,0,0,0,0,0,0,0,0,1
20,259,493,7,24,10,79,79,1,3.00E+02,2,2,1,4.41E+00,3.38E+00,1.41E-01,2.99E-01,9.54E-01,0,0,0,0,0,0,0,0,1
20,260,523,5,24,10,78,78,1,3.00E+02,2,2,1,3.41E+00,2.38E+00,9.93E-02,1.08E+00,7.74E-01,0,0,0,0,0,0,0,0,1
20,261,480,7,23,9,84,84,1,3.00E+02,2,2,1,4.32E+00,3.30E+00,1.43E-01,2.30E-01,5.52E-01,0,0,0,0,0,0,0,0,1
20,262,343,9,24,10,1000,1000,1000,3.00E+02,2,2,1,3.82E+00,2.80E+00,1.17E-01,1.00E+03,5.64E-01,0,0,0,0,0,0,0,0,1
20,263,433,7,24,10,78,78,1,3.00E+02,2,2,1,4.52E+00,3.50E+00,1.46E-01,2.92E-01,6.44E-01,0,0,0,0,0,0,0,0,1
20,264,223,5,24,10,72,72,1,2.50E+01,1,1,1,3.43E+00,2.40E+00,1.00E-01,4.12E-01,1.49E+00,0,0,0,0,1,0,0,0,0
20,265,253,5,24,10,70,81,0,9.00E+00,1,1,1,3.47E+00,2.43E+00,1.01E-01,4.75E-01,4.51E-01,0,0,0,0,1,0,0,0,0
20,266,201,7,20,6,1000,1000,1000,1.30E+01,1,1,1,2.74E+00,1.72E+00,8.58E-02,1.00E+03,6.38E-01,0,0,0,0,1,0,0,0,0
20,267,378,9,23,9,71,71,1,2.50E+01,1,1,1,5.07E+00,4.05E+00,1.76E-01,2.28E-01,9.99E-01,0,0,0,0,1,0,0,0,0
20,268,549,7,20,6,71,71,1,3.00E+02,2,1,0,4.00E+00,2.97E+00,1.48E-01,9.38E-01,5.59E-01,0,0,0,0,0,0,0,1,0
20,269,393,5,20,6,78,78,1,1.30E+01,1,1,1,3.08E+00,2.05E+00,1.03E-01,2.65E-01,6.50E-01,0,0,0,0,1,0,0,0,0
20,270,403,9,24,10,1000,1000,1000,9.00E+00,1,1,1,3.82E+00,2.80E+00,1.17E-01,1.00E+03,4.82E-01,0,0,0,0,1,0,0,0,0
20,271,484,9,21,7,78,78,1,1.00E-02,0,0,1,4.73E+00,3.70E+00,1.76E-01,3.38E-01,1.04E+00,1,0,0,0,0,0,0,0,0
20,272,246,9,23,9,90,90,1,2.10E+01,1,1,1,5.09E+00,4.07E+00,1.77E-01,4.69E-01,7.33E-01,0,0,0,0,1,0,0,0,0
20,273,313,7,24,10,1000,1000,1000,3.00E+02,2,2,1,3.08E+00,2.05E+00,8.54E-02,1.00E+03,3.18E+00,0,0,0,0,0,0,0,0,1
20,274,252,7,23,9,86,86,1,3.00E+02,2,2,1,4.34E+00,3.32E+00,1.44E-01,3.32E-01,4.67E+00,0,0,0,0,0,0,0,0,1
20,275,235,5,24,10,85,85,1,2.10E+01,1,1,1,3.44E+00,2.42E+00,1.01E-01,5.13E-01,1.04E-02,0,0,0,0,1,0,0,0,0
20,276,233,7,22,8,89,89,1,1.30E+01,1,1,1,4.00E+00,2.97E+00,1.35E-01,2.43E-01,3.62E-02,0,0,0,0,1,0,0,0,0
20,277,472,5,21,7,79,79,1,1.00E-02,0,0,1,3.09E+00,2.07E+00,9.84E-02,1.11E+00,5.78E-01,1,0,0,0,0,0,0,0,0
20,278,505,9,24,10,1000,1000,1000,2.10E+01,1,1,1,3.82E+00,2.80E+00,1.17E-01,1.00E+03,4.28E-01,0,0,0,0,1,0,0,0,0
20,279,270,5,23,9,75,75,1,3.00E+02,2,1,0,3.43E+00,2.40E+00,1.04E-01,1.87E+00,1.65E+00,0,0,0,0,0,0,0,1,0
20,280,341,7,22,8,85,85,1,1.70E+01,1,1,1,4.33E+00,3.30E+00,1.50E-01,2.28E-03,9.81E-01,0,0,0,0,1,0,0,0,0
20,281,320,5,25,11,70,70,1,3.00E+02,2,2,1,3.68E+00,2.65E+00,1.06E-01,6.75E-01,5.63E-01,0,0,0,0,0,0,0,0,1
20,282,427,9,24,10,72,72,1,3.00E+02,2,2,1,5.12E+00,4.10E+00,1.71E-01,2.51E-01,6.04E-01,0,0,0,0,0,0,0,0,1
20,283,350,7,25,11,74,74,1,3.00E+02,2,2,1,4.53E+00,3.50E+00,1.40E-01,2.37E-01,6.85E-01,0,0,0,0,0,0,0,0,1
20,284,221,7,22,8,80,80,1,3.00E+02,2,2,1,4.28E+00,3.25E+00,1.48E-01,4.31E-01,2.97E-01,0,0,0,0,0,0,0,0,1
20,285,467,5,22,8,1000,1000,1000,3.00E+02,2,2,1,2.18E+00,1.15E+00,5.23E-02,1.00E+03,6.57E-01,0,0,0,0,0,0,0,0,1
20,286,500,7,25,11,79,79,1,1.70E+01,1,1,1,4.60E+00,3.57E+00,1.43E-01,2.65E-01,2.01E-01,0,0,0,0,1,0,0,0,0
20,287,525,7,20,6,72,72,1,13,1,1,1,3.89E+00,2.87E+00,1.43E-01,2.91E-01,4.50E-01,0,0,0,0,1,0,0,0,0
20,288,240,9,23,9,1000,1000,1000,2.50E+01,1,2,0,3.71E+00,2.68E+00,1.17E-01,1.00E+03,8.86E-01,0,0,0,0,0,1,0,0,0
20,289,536,9,25,11,1000,1000,1000,1.00E-02,0,0,1,3.95E+00,2.92E+00,1.17E-01,1.00E+03,4.98E-01,1,0,0,0,0,0,0,0,0
20,290,437,9,22,8,1000,1000,1000,2.50E+01,1,2,0,3.59E+00,2.57E+00,1.17E-01,1.00E+03,6.16E-01,0,0,0,0,0,1,0,0,0
20,291,541,5,24,10,66,66,1,1.00E-02,0,0,1,3.47E+00,2.45E+00,1.02E-01,4.95E-01,6.14E-01,1,0,0,0,0,0,0,0,0
20,292,424,7,21,7,76,76,1,1.00E-02,0,0,1,4.09E+00,3.07E+00,1.46E-01,3.57E-01,5.94E-01,1,0,0,0,0,0,0,0,0
20,293,260,9,25,11,85,85,1,21,1,1,1,5.31E+00,4.28E+00,1.71E-01,3.70E-01,3.66E-01,0,0,0,0,1,0,0,0,0
20,294,396,7,23,9,70,70,1,3.00E+02,2,1,0,4.48E+00,3.45E+00,1.50E-01,3.59E-01,5.17E-01,0,0,0,0,0,0,0,1,0
20,295,217,7,24,10,68,68,1,3.00E+02,2,2,1,4.48E+00,3.45E+00,1.44E-01,3.74E-01,9.78E-01,0,0,0,0,0,0,0,0,1
20,296,356,9,25,11,86,86,1,2.50E+01,1,2,0,5.21E+00,4.18E+00,1.67E-01,5.53E-01,9.26E-01,0,0,0,0,0,1,0,0,0
20,297,532,5,21,7,66,66,1,3.00E+02,2,2,1,3.09E+00,2.07E+00,9.84E-02,2.64E-01,3.93E-01,0,0,0,0,0,0,0,0,1
20,298,482,7,25,11,1000,1000,1000,1.70E+01,1,2,0,3.15E+00,2.13E+00,8.53E-02,1.00E+03,3.72E-01,0,0,0,0,0,1,0,0,0
20,299,544,5,21,7,82,82,1,3.00E+02,2,2,1,3.27E+00,2.23E+00,1.06E-01,1.34E+00,6.12E-01,0,0,0,0,0,0,0,0,1
20,300,236,7,25,11,1000,1000,1000,3.00E+02,2,2,1,3.15E+00,2.13E+00,8.53E-02,1.00E+03,2.50E-01,0,0,0,0,0,0,0,0,1
20,301,308,5,25,11,84,84,1,1.30E+01,1,1,1,3.67E+00,2.65E+00,1.06E-01,2.31E-01,2.17E-01,0,0,0,0,1,0,0,0,0
20,302,436,5,21,7,70,70,1,1.30E+01,1,1,1,3.47E+00,2.43E+00,1.16E-01,2.40E-01,2.43E-01,0,0,0,0,1,0,0,0,0
20,303,380,5,25,11,89,89,1,1.70E+01,1,1,1,3.76E+00,2.73E+00,1.09E-01,3.03E-01,1.40E-01,0,0,0,0,1,0,0,0,0
20,304,458,9,25,11,74,74,1,2.50E+01,1,1,1,5.19E+00,4.17E+00,1.67E-01,2.46E-01,1.17E-01,0,0,0,0,1,0,0,0,0
20,305,355,5,24,10,68,68,1,2.50E+01,1,1,1,3.24E+00,2.22E+00,9.23E-02,4.13E-01,1.84E-01,0,0,0,0,1,0,0,0,0
20,306,535,7,24,10,83,83,1,9,1,1,1,4.39E+00,3.37E+00,1.40E-01,2.30E-03,1.84E-01,0,0,0,0,1,0,0,0,0
20,307,481,9,24,10,82,82,1,1.00E-02,0,0,1,5.16E+00,4.13E+00,1.72E-01,3.16E-01,1.00E-02,1,0,0,0,0,0,0,0,0
20,308,305,9,22,8,75,75,1,9.00E+00,1,1,1,4.87E+00,3.83E+00,1.74E-01,3.23E-01,2.20E-03,0,0,0,0,1,0,0,0,0
20,309,234,7,23,9,69,69,1,3.00E+02,2,1,0,4.41E+00,3.38E+00,1.47E-01,2.49E-01,5.38E-01,0,0,0,0,0,0,0,1,0
20,310,292,5,21,7,71,71,1,1.70E+01,1,1,1,3.34E+00,2.32E+00,1.10E-01,3.79E-01,3.77E-01,0,0,0,0,1,0,0,0,0
20,311,431,9,22,8,1000,1000,1000,300,2,2,1,3.59E+00,2.57E+00,1.17E-01,1.00E+03,7.71E-01,0,0,0,0,0,0,0,0,1
20,312,349,9,24,10,83,83,1,3.00E+02,2,2,1,5.22E+00,4.20E+00,1.75E-01,3.66E-01,4.42E-01,0,0,0,0,0,0,0,0,1
20,313,282,7,23,9,65,65,1,1.30E+01,1,1,1,4.47E+00,3.45E+00,1.50E-01,2.72E-01,4.96E-01,0,0,0,0,1,0,0,0,0
20,314,262,5,21,7,87,87,1,1.00E-02,0,0,1,3.32E+00,2.30E+00,1.10E-01,2.60E-01,1.40E+00,1,0,0,0,0,0,0,0,0
20,315,460,5,21,7,87,87,1,1.30E+01,1,1,1,3.25E+00,2.22E+00,1.06E-01,2.48E-01,3.76E-01,0,0,0,0,1,0,0,0,0
20,316,496,9,21,7,84,84,1,1.00E-02,0,0,1,4.68E+00,3.65E+00,1.74E-01,3.79E-01,6.81E-01,1,0,0,0,0,0,0,0,0
20,317,247,7,24,10,75,75,1,2.50E+01,1,1,1,4.42E+00,3.40E+00,1.42E-01,3.11E-01,2.93E-01,0,0,0,0,1,0,0,0,0
20,318,311,7,22,8,83,83,1,3.00E+02,2,1,0,4.27E+00,3.25E+00,1.48E-01,2.98E-01,1.59E+00,0,0,0,0,0,0,0,1,0
20,319,302,7,25,11,85,85,1,1.30E+01,1,2,0,4.63E+00,3.60E+00,1.44E-01,2.34E-01,1.73E-01,0,0,0,0,0,1,0,0,0
20,320,529,7,24,10,1000,1000,1000,2.50E+01,1,2,0,3.08E+00,2.05E+00,8.54E-02,1.00E+03,1.68E-01,0,0,0,0,0,1,0,0,0
20,321,540,9,23,9,87,87,1,3.00E+02,2,2,1,5.07E+00,4.03E+00,1.75E-01,2.26E-01,2.60E-01,0,0,0,0,0,0,0,0,1
20,322,495,9,20,6,83,83,1,1.00E-02,0,0,1,4.50E+00,3.47E+00,1.73E-01,2.74E-01,4.99E-02,1,0,0,0,0,0,0,0,0
20,323,511,7,24,10,67,67,1,2.50E+01,1,2,0,4.18E+00,3.15E+00,1.31E-01,2.46E-01,3.97E-02,0,0,0,0,0,1,0,0,0
20,324,531,5,20,6,76,76,1,3.00E+02,2,1,0,3.08E+00,2.05E+00,1.02E-01,4.38E-01,1.67E-03,0,0,0,0,0,0,0,1,0
20,325,432,7,23,9,1000,1000,1000,3.00E+02,2,2,1,2.99E+00,1.97E+00,8.55E-02,1.00E+03,2.14E-03,0,0,0,0,0,0,0,0,1
20,326,310,5,21,7,77,77,1,3.00E+02,2,2,1,3.18E+00,2.15E+00,1.02E-01,3.50E-01,5.39E-01,0,0,0,0,0,0,0,0,1
20,327,215,7,22,8,76,76,1,2.10E+01,1,1,1,4.23E+00,3.20E+00,1.45E-01,2.33E-01,8.89E-01,0,0,0,0,1,0,0,0,0
20,328,421,5,24,10,1000,1000,1000,2.10E+01,1,2,0,2.27E+00,1.25E+00,5.21E-02,1.00E+03,1.81E-01,0,0,0,0,0,1,0,0,0
20,329,402,5,23,9,70,70,1,9.00E+00,1,1,1,3.58E+00,2.55E+00,1.11E-01,2.66E-01,4.23E-02,0,0,0,0,1,0,0,0,0
20,330,524,7,25,11,88,88,1,2.10E+01,1,2,0,4.67E+00,3.63E+00,1.45E-01,2.03E-01,6.14E-02,0,0,0,0,0,1,0,0,0
20,331,426,5,23,9,1000,1000,1000,3.00E+02,2,2,1,2.24E+00,1.20E+00,5.22E-02,1.00E+03,1.41E+00,0,0,0,0,0,0,0,0,1
20,332,395,5,22,8,1000,1000,1000,1.00E-02,0,0,1,2.18E+00,1.15E+00,5.23E-02,1.00E+03,5.72E-01,1,0,0,0,0,0,0,0,0
20,333,362,5,25,11,74,74,1,300,2,1,0,3.69E+00,2.67E+00,1.07E-01,2.21E-01,2.24E-03,0,0,0,0,0,0,0,1,0
20,334,530,9,25,11,67,67,1,2.10E+01,1,2,0,5.35E+00,4.32E+00,1.73E-01,2.60E-01,8.45E-02,0,0,0,0,0,1,0,0,0
20,335,452,7,25,11,69,69,1,1.00E-02,0,0,1,4.53E+00,3.50E+00,1.40E-01,4.25E-01,8.98E-01,1,0,0,0,0,0,0,0,0
20,336,418,9,21,7,73,73,1,3.00E+02,2,2,1,4.72E+00,3.70E+00,1.76E-01,2.40E-01,1.01E+00,0,0,0,0,0,0,0,0,1
20,337,517,9,24,10,78,74,0,2.50E+01,1,2,0,5.14E+00,4.12E+00,1.72E-01,5.32E-02,2.38E-01,0,0,0,0,0,1,0,0,0
20,338,371,9,22,8,68,68,1,3.00E+02,2,2,1,4.97E+00,3.95E+00,1.80E-01,2.66E-01,7.62E-01,0,0,0,0,0,0,0,0,1
20,339,360,9,23,9,81,81,1,3.00E+02,2,2,1,5.11E+00,4.08E+00,1.78E-01,2.84E-01,7.47E-01,0,0,0,0,0,0,0,0,1
20,340,473,9,22,8,80,80,1,2.50E+01,1,1,1,4.90E+00,3.87E+00,1.76E-01,2.78E-01,7.27E-01,0,0,0,0,1,0,0,0,0
20,341,398,5,25,11,69,69,1,3.00E+02,2,2,1,3.58E+00,2.55E+00,1.02E-01,5.03E-01,5.42E-01,0,0,0,0,0,0,0,0,1
20,342,269,7,22,8,81,81,1,9.00E+00,1,1,1,4.19E+00,3.17E+00,1.44E-01,2.50E-01,9.06E-02,0,0,0,0,1,0,0,0,0
20,343,279,7,20,6,80,80,1,9.00E+00,1,1,1,3.95E+00,2.93E+00,1.47E-01,1.50E-01,2.24E-03,0,0,0,0,1,0,0,0,0
20,344,522,9,23,9,70,70,1,1.70E+01,1,1,1,5.15E+00,4.12E+00,1.79E-01,2.61E-01,2.62E-01,0,0,0,0,1,0,0,0,0
20,345,202,9,21,7,72,72,1,2.10E+01,1,2,0,4.81E+00,3.78E+00,1.80E-01,2.62E-01,2.95E-01,0,0,0,0,0,1,0,0,0
20,346,376,9,21,7,89,89,1,1.00E-02,0,0,1,4.76E+00,3.73E+00,1.78E-01,2.48E-01,7.77E-01,1,0,0,0,0,0,0,0,0
20,347,354,7,23,9,89,89,1,1.70E+01,1,1,1,4.17E+00,3.15E+00,1.37E-01,2.25E-01,9.30E-01,0,0,0,0,1,0,0,0,0
20,348,338,5,25,11,65,65,1,2.50E+01,1,1,1,3.53E+00,2.50E+00,1.00E-01,2.34E-01,5.92E-02,0,0,0,0,1,0,0,0,0
20,349,268,5,21,7,1000,1000,1000,3.00E+02,2,2,1,2.12E+00,1.10E+00,5.24E-02,1.00E+03,1.38E+00,0,0,0,0,0,0,0,0,1
20,350,439,7,24,10,89,89,1,3.00E+02,2,2,1,4.41E+00,3.38E+00,1.41E-01,2.60E-01,2.24E-03,0,0,0,0,0,0,0,0,1
20,351,379,9,24,10,89,89,1,1.30E+01,1,1,1,5.38E+00,4.35E+00,1.81E-01,2.49E-01,5.81E-02,0,0,0,0,1,0,0,0,0
20,352,315,9,20,6,1000,1000,1000,300,2,2,1,3.36E+00,2.33E+00,1.17E-01,1.00E+03,2.24E-03,0,0,0,0,0,0,0,0,1
20,353,326,9,25,11,68,68,1,3.00E+02,2,2,1,5.36E+00,4.33E+00,1.73E-01,3.05E-01,4.16E-01,0,0,0,0,0,0,0,0,1
20,354,386,7,25,11,77,77,1,1.70E+01,1,1,1,4.66E+00,3.63E+00,1.45E-01,2.43E-01,2.11E-01,0,0,0,0,1,0,0,0,0
20,355,290,7,25,11,72,72,1,1.00E-02,0,0,1,4.80E+00,3.77E+00,1.51E-01,2.30E-01,2.47E-01,1,0,0,0,0,0,0,0,0
20,356,293,7,22,8,73,73,1,3.00E+02,2,2,1,4.16E+00,3.13E+00,1.42E-01,2.26E-01,2.10E+00,0,0,0,0,0,0,0,0,1
20,357,363,9,20,6,81,81,1,3.00E+02,2,2,1,4.68E+00,3.65E+00,1.82E-01,2.40E-01,1.78E-02,0,0,0,0,0,0,0,0,1
20,358,401,7,22,8,75,75,1,21,1,2,0,4.21E+00,3.18E+00,1.45E-01,2.57E-01,3.39E-01,0,0,0,0,0,1,0,0,0
20,359,494,5,25,11,1000,1000,1000,2.50E+01,1,2,0,2.33E+00,1.30E+00,5.20E-02,1.00E+03,1.63E-01,0,0,0,0,0,1,0,0,0
20,360,316,7,21,7,1000,1000,1000,3.00E+02,2,2,1,2.83E+00,1.80E+00,8.57E-02,1.00E+03,2.10E-03,0,0,0,0,0,0,0,0,1
21,1,432,7,23,9,1000,1000,1000,3.00E+02,2,1,0,3.07E+00,2.04E+00,8.86E-02,1.00E+03,2.06E+00,0,0,0,0,0,0,0,1,0
21,2,212,9,25,11,78,78,1,1.00E-02,0,0,1,5.52E+00,4.50E+00,1.80E-01,3.43E+00,1.96E+00,1,0,0,0,0,0,0,0,0
21,3,348,5,23,9,1000,1000,1000,2.10E+01,1,0,0,2.22E+00,1.20E+00,5.22E-02,1.00E+03,3.51E+00,0,0,0,1,0,0,0,0,0
21,4,253,5,24,10,70,70,1,9.00E+00,1,1,1,3.54E+00,2.52E+00,1.05E-01,2.59E+00,9.43E-01,0,0,0,0,1,0,0,0,0
21,5,352,9,21,7,1000,1000,1000,9.00E+00,1,1,1,3.48E+00,2.45E+00,1.17E-01,1.00E+03,3.90E+00,0,0,0,0,1,0,0,0,0
21,6,312,7,23,9,71,71,1,3.00E+02,2,2,1,4.27E+00,3.25E+00,1.41E-01,8.79E-01,6.31E-01,0,0,0,0,0,0,0,0,1
21,7,246,9,23,9,90,90,1,2.10E+01,1,1,1,5.15E+00,4.12E+00,1.79E-01,5.22E-01,1.39E+00,0,0,0,0,1,0,0,0,0
21,8,474,5,23,9,69,70,0,9.00E+00,1,0,0,3.32E+00,2.30E+00,1.00E-01,9.43E-01,2.00E+00,0,0,0,1,0,0,0,0,0
21,9,236,7,25,11,1000,1000,1000,3.00E+02,2,2,1,3.15E+00,2.13E+00,8.53E-02,1.00E+03,1.23E+00,0,0,0,0,0,0,0,0,1
21,10,244,7,21,7,79,79,1,9.00E+00,1,0,0,4.13E+00,3.10E+00,1.48E-01,8.05E-01,1.76E+00,0,0,0,1,0,0,0,0,0
21,11,533,7,22,8,85,85,1,3.00E+02,2,2,1,4.14E+00,3.12E+00,1.42E-01,5.10E-01,1.65E+00,0,0,0,0,0,0,0,0,1
21,12,202,9,21,7,72,72,1,2.10E+01,1,2,0,4.88E+00,3.85E+00,1.83E-01,5.23E-01,1.41E+00,0,0,0,0,0,1,0,0,0
21,13,491,7,22,8,88,88,1,9.00E+00,1,1,1,4.16E+00,3.13E+00,1.42E-01,2.08E+00,1.04E+00,0,0,0,0,1,0,0,0,0
21,14,366,7,23,9,88,88,1,2.50E+01,1,2,0,4.41E+00,3.38E+00,1.47E-01,1.17E+00,5.29E-01,0,0,0,0,0,1,0,0,0
21,15,493,7,24,10,79,79,1,3.00E+02,2,2,1,4.38E+00,3.35E+00,1.40E-01,3.44E-01,2.22E-03,0,0,0,0,0,0,0,0,1
21,16,529,7,24,10,1000,1000,1000,2.50E+01,1,2,0,3.08E+00,2.05E+00,8.54E-02,1.00E+03,9.63E-01,0,0,0,0,0,1,0,0,0
21,17,223,5,24,10,72,72,1,2.50E+01,1,2,0,3.47E+00,2.43E+00,1.01E-01,7.35E-01,1.86E-01,0,0,0,0,0,1,0,0,0
21,18,399,7,20,6,79,79,1,3.00E+02,2,2,1,4.02E+00,3.00E+00,1.50E-01,5.56E-01,3.85E-01,0,0,0,0,0,0,0,0,1
21,19,346,9,21,7,85,85,1,3.00E+02,2,2,1,4.76E+00,3.73E+00,1.78E-01,4.46E-01,7.27E-01,0,0,0,0,0,0,0,0,1
21,20,270,5,23,9,75,75,1,3.00E+02,2,1,0,3.37E+00,2.33E+00,1.01E-01,6.85E-01,9.56E-01,0,0,0,0,0,0,0,1,0
21,21,221,7,22,8,80,80,1,3.00E+02,2,2,1,4.28E+00,3.25E+00,1.48E-01,5.17E-01,9.23E-01,0,0,0,0,0,0,0,0,1
21,22,341,7,22,8,85,85,1,1.70E+01,1,1,1,4.28E+00,3.25E+00,1.48E-01,4.87E-01,5.42E-01,0,0,0,0,1,0,0,0,0
21,23,282,7,23,9,65,65,1,1.30E+01,1,0,0,4.51E+00,3.48E+00,1.51E-01,5.10E-01,6.76E-01,0,0,0,1,0,0,0,0,0
21,24,439,7,24,10,89,89,1,3.00E+02,2,2,1,4.45E+00,3.42E+00,1.42E-01,5.14E-01,7.92E-01,0,0,0,0,0,0,0,0,1
21,25,355,5,24,10,68,71,0,2.50E+01,1,1,1,3.09E+00,2.07E+00,8.61E-02,1.48E+00,1.99E-03,0,0,0,0,1,0,0,0,0
21,26,411,5,20,6,84,77,0,2.50E+01,1,1,1,3.27E+00,2.25E+00,1.12E-01,9.91E-01,1.99E+00,0,0,0,0,1,0,0,0,0
21,27,467,5,22,8,1000,1000,1000,3.00E+02,2,0,0,2.15E+00,1.13E+00,5.15E-02,1.00E+03,1.02E+00,0,0,0,0,0,0,1,0,0
21,28,262,5,21,7,87,77,0,1.00E-02,0,0,1,3.35E+00,2.32E+00,1.10E-01,5.01E-01,5.41E-01,1,0,0,0,0,0,0,0,0
21,29,507,5,20,6,78,78,1,3.00E+02,2,1,0,3.16E+00,2.13E+00,1.07E-01,6.76E-01,6.11E-01,0,0,0,0,0,0,0,1,0
21,30,273,7,20,6,66,66,1,1.70E+01,1,1,1,3.98E+00,2.95E+00,1.47E-01,6.15E-01,4.41E-01,0,0,0,0,1,0,0,0,0
21,31,289,7,24,10,71,71,1,3.00E+02,2,2,1,4.48E+00,3.45E+00,1.44E-01,5.15E-01,8.41E-01,0,0,0,0,0,0,0,0,1
21,32,408,5,23,9,85,85,1,2.50E+01,1,1,1,3.48E+00,2.45E+00,1.07E-01,1.35E+00,3.63E-01,0,0,0,0,1,0,0,0,0
21,33,369,9,20,6,74,74,1,1.70E+01,1,0,0,4.59E+00,3.57E+00,1.78E-01,4.78E-01,4.56E-01,0,0,0,1,0,0,0,0,0
21,34,546,5,23,9,74,65,0,1.00E-02,0,0,1,3.32E+00,2.28E+00,9.93E-02,1.26E+00,5.17E-02,1,0,0,0,0,0,0,0,0
21,35,483,9,20,6,89,89,1,3.00E+02,2,1,0,4.53E+00,3.50E+00,1.75E-01,5.68E-01,6.04E-01,0,0,0,0,0,0,0,1,0
21,36,359,9,22,8,65,65,1,1.70E+01,1,1,1,4.90E+00,3.87E+00,1.76E-01,4.41E-01,2.59E-01,0,0,0,0,1,0,0,0,0
21,37,291,9,20,6,70,70,1,1.00E-02,0,0,1,4.64E+00,3.60E+00,1.80E-01,6.02E-01,2.90E-02,1,0,0,0,0,0,0,0,0
21,38,265,7,24,10,85,85,1,2.50E+01,1,0,0,4.51E+00,3.48E+00,1.45E-01,3.87E-01,4.96E-01,0,0,0,1,0,0,0,0,0
21,39,428,9,25,11,73,73,1,9.00E+00,1,1,1,5.32E+00,4.30E+00,1.72E-01,5.46E-01,1.64E+00,0,0,0,0,1,0,0,0,0
21,40,321,7,20,6,1000,1000,1000,9.00E+00,1,0,0,2.75E+00,1.73E+00,8.67E-02,1.00E+03,1.54E+00,0,0,0,1,0,0,0,0,0
21,41,319,7,24,10,88,88,1,1.00E-02,0,0,1,4.71E+00,3.68E+00,1.53E-01,1.19E+00,5.76E-01,1,0,0,0,0,0,0,0,0
21,42,435,5,20,6,90,90,1,1.00E-02,0,0,1,3.16E+00,2.13E+00,1.07E-01,1.83E+00,2.66E-01,1,0,0,0,0,0,0,0,0
21,43,336,7,23,9,78,78,1,3.00E+02,2,1,0,4.36E+00,3.33E+00,1.45E-01,9.72E-01,7.84E-01,0,0,0,0,0,0,0,1,0
21,44,556,7,21,7,84,84,1,1.70E+01,1,0,0,4.06E+00,3.03E+00,1.44E-01,6.97E-01,2.12E-03,0,0,0,1,0,0,0,0,0
21,45,438,9,23,9,72,72,1,1.00E-02,0,0,1,5.16E+00,4.13E+00,1.80E-01,4.03E-01,1.61E+00,1,0,0,0,0,0,0,0,0
21,46,458,9,25,11,74,74,1,2.50E+01,1,2,0,5.32E+00,4.30E+00,1.72E-01,7.06E-01,2.07E-03,0,0,0,0,0,1,0,0,0
21,47,254,9,25,11,90,90,1,3.00E+02,2,2,1,5.34E+00,4.32E+00,1.73E-01,4.22E-01,1.92E-01,0,0,0,0,0,0,0,0,1
21,48,475,5,24,10,69,69,1,3.00E+02,2,2,1,3.50E+00,2.47E+00,1.03E-01,2.15E+00,1.43E-02,0,0,0,0,0,0,0,0,1
21,49,261,5,20,6,1000,1000,1000,3.00E+02,2,2,1,2.08E+00,1.05E+00,5.25E-02,1.00E+03,1.91E+00,0,0,0,0,0,0,0,0,1
21,50,541,5,24,10,66,66,1,1.00E-02,0,0,1,3.52E+00,2.50E+00,1.04E-01,8.09E-01,4.36E-01,1,0,0,0,0,0,0,0,0
21,51,445,5,24,10,81,81,1,2.50E+01,1,2,0,3.50E+00,2.47E+00,1.03E-01,1.75E+00,7.12E-01,0,0,0,0,0,1,0,0,0
21,52,333,9,20,6,66,66,1,300,2,2,1,4.64E+00,3.62E+00,1.81E-01,5.08E-01,5.47E-01,0,0,0,0,0,0,0,0,1
21,53,538,5,21,7,77,77,1,3.00E+02,2,2,1,3.25E+00,2.22E+00,1.06E-01,5.05E-01,4.94E-01,0,0,0,0,0,0,0,0,1
21,54,545,7,22,8,1000,1000,1000,9.00E+00,1,1,1,2.91E+00,1.88E+00,8.56E-02,1.00E+03,6.72E-01,0,0,0,0,1,0,0,0,0
21,55,211,9,24,10,66,66,1,1.00E-02,0,0,1,5.30E+00,4.27E+00,1.78E-01,6.54E-01,4.62E-01,1,0,0,0,0,0,0,0,0
